Date,Day,Week,Price,Transaction_fees (BTC),No_of_transactions,Output_value (BTC),estimated_transaction_value,Miners_revenue,Cost_per_transaction,Difficulty,Hash_rate,Trade_volume,,,
4/10/15,100,15,235.71,29.80724162,114091,606347.2143,33135936.14,843606.09,7.394151072,49446390688,349035.0647,23143726.64,,,
4/12/15,102,16,236.76,14.35766331,88884,708507.8763,38026204.14,808298.64,9.093859862,49446390688,334287.1042,8924492.375,,,
4/14/15,104,16,216,16.94687098,113372,679687.5092,35707947.43,856656,7.556151431,49446390688,388362.9593,29001276.61,,,
4/16/15,106,16,229.62,15.02016737,104063,694090.0374,35134863,795633.3,7.645688669,49446390688,339203.091,20046415.74,,,
4/18/15,108,16,222.32,13.91339511,100484,771117.0166,34722493,742104.16,7.385296764,49446390688,326913.124,9786033.958,,,
4/20/15,110,17,224.63,15.96574801,115128,836567.1452,34650705.57,935583.95,8.126467497,49446390688,408026.9066,13291796.39,,,
4/22/15,112,17,237.34,16.12435635,113657,920967.9232,32091371.29,852287.94,7.498772095,47610564513,338442.9619,18434088.31,,,
4/24/15,114,17,230.93,16.22929386,110568,961314.605,33214113.86,696484.88,6.299154186,47610564513,284008.0799,16246989.81,,,
4/26/15,116,18,218.42,13.29723822,93761,1054056.181,35051293.57,816453.96,8.707820522,47610564513,352643.3659,22650709.65,,,
4/28/15,118,18,222.66,15.80028461,112434,1038724.076,35864247.71,877280.4,7.80262554,47610564513,371577.2379,18261361.02,,,
4/30/15,120,18,235.13,16.08932183,114070,1045766.032,36020356.71,785569.33,6.886730341,47610564513,314775.6219,26557928.65,,,
5/2/15,122,18,234.13,14.07475563,96416,1055839.192,38049757,863705.57,8.958114525,47610564513,347909.8979,9974295.652,,,
5/4/15,124,19,236.17,13.94423733,94120,967215.6339,35358834,782431.21,8.313123778,47643398018,312624.3333,16331946.57,,,
5/6/15,126,19,235.79,16.01690293,113496,926777.1023,33539283.14,846721.89,7.460367678,47643398018,338676.3611,16717868.31,,,
5/8/15,128,19,244.72,15.86988861,108365,941191.5544,33676979.86,909134.8,8.389561205,47643398018,350518.1919,21751507.92,,,
5/10/15,130,20,239.35,15.2176298,90054,981879.8753,36460317.71,775494,8.61143314,47643398018,305519.2348,11133114.74,,,
5/12/15,132,20,241.51,16.75259925,114424,948884.8397,35593771.43,957828.66,8.37087202,47643398018,374201.8535,13908956.23,,,
5/14/15,134,20,238.32,14.19848984,101228,905969.0957,36377920,837456.48,8.272972695,47643398018,331571.2626,20818947.63,,,
5/16/15,136,20,236.63,13.79618089,93025,909351.0944,36499696.29,760292.19,8.172987799,47643398018,303150.8687,8139343.907,,,
5/18/15,138,21,236.45,14.85179661,97915,817996.6507,33670710.57,813151.55,8.304667824,48807487245,332393.9691,12038644.86,,,
5/20/15,140,21,234.6,15.67924364,107683,780526.5774,32047213.14,836349,7.766769128,48807487245,344525.1358,11455800.48,,,
5/22/15,142,21,240.5,15.32116469,100591,792938.7519,32023282.29,857382.5,8.523451402,48807487245,344525.1358,18975695.69,,,
5/24/15,144,22,240.46,12.74716388,87996,918555.0984,38616414.57,850507.02,9.665291831,48807487245,342098.9025,7938776.912,,,
5/26/15,146,22,235.94,17.74572734,106971,863971.0739,35344164.43,800308.48,7.481546213,48807487245,327541.5024,10633177.15,,,
5/28/15,148,22,236.48,16.12750693,109786,865449.5255,35611037.86,784167.68,7.142692875,48807487245,320262.8023,8918667.436,,,
5/30/15,150,22,231.12,18.13414229,132907,846053.1149,35296984.43,720632.16,5.422078295,48807487245,300852.9355,10592100.46,,,
6/1/15,152,23,222.4,45.24728362,116959,863486.0714,37564738.43,771728,6.598278029,48807487245,332393.9691,21727639.78,,,
6/3/15,154,23,226.29,17.86202728,125399,982320.0798,40910090,807176.43,6.436864967,47589591154,335928.1799,12997730.11,,,
6/5/15,156,23,224.15,16.17225384,109700,1043459.293,41177127.71,799318.9,7.286407475,47589591154,335928.1799,13798456.3,,,
6/7/15,158,24,222.6,13.64505466,88440,1160545.857,42659705.29,932248.8,10.54103121,47589591154,395070.4651,9622738.238,,,
6/9/15,160,24,230.1,16.68496332,115633,1028441.878,38033049.14,935586.6,8.090999974,47589591154,383242.0081,13936685.85,,,
6/11/15,162,24,229,18.23746303,125147,1020720.223,38989365.71,891497,7.123598648,47589591154,366682.1682,9990294.558,,,
6/13/15,164,24,230.22,17.53784362,112813,1047454.503,41727211.57,913282.74,8.095545194,47589591154,373779.2424,9232743.419,,,
6/15/15,166,25,236.46,18.51876216,122279,1099848.713,41955810.29,890981.28,7.286461944,49692386355,370533.2886,14727511.21,,,
6/17/15,168,25,249.96,24.94126752,133747,1194997.36,45702260,893357.04,6.679454792,49692386355,350771.5132,31886986.72,,,
6/19/15,170,25,246.45,29.0238427,125430,1294696.498,53570019.71,999108.3,7.9654652,49692386355,397705.7298,14703622.12,,,
6/21/15,172,26,242.47,13.16567765,91203,1393284.881,64495409,742685.61,8.143214697,49692386355,301367.0748,6606842.6,,,
6/23/15,174,26,243.92,22.92876742,128795,1216952.537,56477705.86,877380.24,6.812222835,49692386355,353241.7352,10205531.46,,,
6/25/15,176,26,241.92,16.65594974,113329,1070926.107,48320820.86,971550.72,8.572834138,49692386355,395235.5079,10962820.8,,,
6/27/15,178,26,248.5,17.01717922,108876,975513.5038,40806899.71,799424.5,7.342522686,49692386355,316188.4063,14129657.3,,,
6/29/15,180,27,253.8,17.63474995,117119,1001945.938,41515661.29,873579.6,7.458905899,49402014931,336442.8851,23781478.03,,,
7/1/15,182,27,257.85,23.45051495,150917,1070696.665,46983710.14,940636.8,6.232808762,49402014931,356089.185,19888691.37,,,
7/3/15,184,27,255.1,25.17856317,138811,1093919.929,50003923.29,1039532.5,7.488833738,49402014931,397837.5722,12755211.2,,,
7/5/15,186,28,270.92,18.13805799,101714,1123637.462,53747037.43,986961.56,9.703301021,49402014931,356089.185,31239755.63,,,
7/7/15,188,28,267.26,44.63938234,201921,1065076.122,55349024,1000621.44,4.955509531,49402014931,363456.5474,19945122.9,,,
7/9/15,190,28,270.68,42.4508178,187202,1065851.961,59219198.57,945214.56,5.049169133,49402014931,338898.6726,21019886.55,,,
7/11/15,192,28,293.5,36.93888783,171652,1166660.074,68497219.57,1074503.5,6.259778505,49402014931,356089.185,27899785.52,,,
7/13/15,194,29,289.9,34.05650153,176542,1192764.656,67758787.86,1060744.1,6.008451813,51076366303,368157.8914,45327383.29,,,
7/15/15,196,29,290.95,28.01849933,122340,1191999.793,64796887.43,1128304.1,9.222691679,51076366303,391009.0709,16198111.64,,,
7/17/15,198,29,277.99,24.85055473,118048,1143858.442,59583436.57,1007435.76,8.53411968,51076366303,365618.8715,20736136.55,,,
7/19/15,200,30,276.09,18.96201852,134643,1076766.867,53855303.86,991991.37,7.367567345,51076366303,363079.8515,8742289.173,,,
7/21/15,202,30,278.97,28.07981875,123367,945706.1375,46670802.86,984206.16,7.977872202,51076366303,355462.7917,13870878.45,,,
7/23/15,204,30,276.64,26.29277354,111582,857912.6517,43166561.57,1037676.64,9.299677726,51076366303,378313.9712,10809788.2,,,
7/25/15,206,30,287.12,21.29176583,106038,890729.937,45124582.86,1104263.52,10.41384711,52278304846,397611.6003,13010962.51,,,
7/27/15,208,31,290.79,31.04624618,111331,856248.3222,46407894.71,1135825.74,10.20224142,52278304846,402809.1376,20261704.45,,,
7/29/15,210,31,290.7,37.6968152,136195,865446.4279,50651963.86,1093613.4,8.029761739,52278304846,387216.5258,15467300.54,,,
7/31/15,212,31,284.78,36.24450554,133640,826799.3846,49560103.71,999862.58,7.481761299,52278304846,361228.8395,14906654.46,,,
8/2/15,214,32,280.69,23.21137984,98976,893516.6412,52459841.14,1108164.12,11.19629122,52278304846,408006.6749,10242093.77,,,
8/4/15,216,32,285,34.06960048,132719,812041.955,47267279,1035690,7.803630226,52278304846,374222.6827,13352316.76,,,
8/6/15,218,32,277.1,35.89801803,132494,850113.096,49132758.71,979548.5,7.393153652,52278304846,363827.6082,11708112.23,,,
8/8/15,220,32,269.89,23.04214901,104420,908082.8865,49917201.14,1065525.72,10.20423022,52699842409,411296.57,19244114.4,,,
8/10/15,222,33,264.07,26.67403896,110686,1016239.641,56364609.71,1162172.07,10.49972056,52699842409,458451.5907,12948145.22,,,
8/12/15,224,33,267.89,25.19329055,115754,1041152.763,61224802.29,830459,7.174343867,52699842409,322225.9752,16928657.54,,,
8/14/15,226,33,266.99,23.62123658,107950,1099868.164,64127853.29,900557.27,8.342355442,52699842409,351042.9323,14070288.5,,,
8/16/15,228,34,257.47,18.29530243,86583,1121560.949,62843015,950836.71,10.98179446,52699842409,385099.3362,19040492.33,,,
8/18/15,230,34,253.91,25.78007236,120131,1119075.292,59931621.43,926771.5,7.714673981,52699842409,379859.8895,22342291.48,,,
8/20/15,232,34,233.23,25.1348193,116834,1228441.368,66384195.57,909597,7.785379256,52699842409,406057.1232,22690278.75,,,
8/22/15,234,34,226.04,22.96914083,107795,1309925.492,69200174.86,869575.88,8.066940767,54256630328,412658.0936,17528714.37,,,
8/24/15,236,35,213.24,24.8013553,117026,1285157.098,63253129.43,842084.76,7.195706595,54256630328,423446.5405,42854460.01,,,
8/26/15,238,35,228.84,25.67958618,125549,1347929.547,63376314,892476,7.108587086,54256630328,418052.317,22356486.11,,,
8/28/15,240,35,234.17,24.08727019,121692,1369487.015,61114163,877903.33,7.214141686,54256630328,401869.6467,21397486.82,,,
8/30/15,242,36,226.47,17.61443105,92338,1425124.463,64738333.57,819141.99,8.871125539,54256630328,388384.0881,11559447.75,,,
9/1/15,244,36,228.32,28.84121772,140970,1127414.801,51617222.86,874008.96,6.199964248,54256630328,409960.9819,14592340.48,,,
9/3/15,246,36,227.42,36.44597513,137446,1094671.009,50660185.29,866697.62,6.305731851,54256630328,407263.8701,14592340.48,,,
9/5/15,248,36,234.67,32.06849601,137427,1030690.368,49009841,893388.69,6.500823637,56957648455,427538.3894,14833269.03,,,
9/7/15,250,37,241.31,25.98789351,119041,1055642.622,50802022.14,826486.75,6.942874724,56957648455,385067.6885,17614944.57,,,
9/9/15,252,37,240.08,26.40670885,128619,939770.8022,48176562.29,852524.08,6.628290377,56957648455,399224.5888,18933607.04,,,
9/11/15,254,37,239.93,28.99472893,165288,1011957.973,52792095.29,1044415.29,6.318760527,56957648455,489828.7508,15217779.75,,,
9/13/15,256,38,229.86,25.41672183,139320,1026183.856,51693424.43,810256.5,5.815794574,56957648455,396393.2087,12692491.31,,,
9/15/15,258,38,230,29.74177227,165993,1001429.265,48369588.43,943920,5.686504853,56957648455,461514.9501,15398001.85,,,
9/17/15,260,38,234,26.22637494,241346,990017.7457,44052879,830934,3.44291598,56957648455,399224.5888,13866113.7,,,
9/19/15,262,38,230.71,22.72770657,117999,1049370.705,48646584.71,766418.62,6.495128094,59335351234,389344.0727,13521375.39,,,
9/21/15,264,39,226.56,26.79271324,124667,1068288.945,50756911.14,753538.56,6.04441079,59335351234,389344.0727,9504293.699,,,
9/23/15,266,39,229.95,27.90074242,134964,1106808.275,55538090.86,868521.15,6.435206055,59335351234,442436.4463,19233663.34,,,
9/25/15,268,39,235.79,27.12553705,130740,1097223.313,53647527.43,961315.83,7.352882285,59335351234,477831.362,16891696.65,,,
9/27/15,270,40,232.85,20.98693709,107256,1149231.408,54731110.71,842917,7.858926307,59335351234,424738.9884,9644476.117,,,
9/29/15,272,40,237.68,25.94376393,139440,1021944.846,48219980.14,1033908,7.414716007,59335351234,510276.7014,16033418.71,,,
10/1/15,274,40,238.98,29.54151507,135885,1122732.054,52988656.43,927003.42,6.821970195,60813224039,465548.4317,13305335.48,,,
10/3/15,276,40,239.17,24.86350758,132880,1223894.34,58603692.43,914586.08,6.88279711,60813224039,459502.3481,13003388.16,,,
10/5/15,278,41,239.22,22.34545918,117528,1219184.819,55694932.29,890376.84,7.57586992,60813224039,447410.1811,8661867.053,,,
10/7/15,280,41,245.25,26.85313864,139516,1191146.865,54227420.14,834095.25,5.978491714,60813224039,408110.6381,21651521.51,,,
10/9/15,282,41,244.78,23.5205094,119490,1221720.134,57660661.43,819523.44,6.85851067,60813224039,402064.5546,12400136.01,,,
10/11/15,284,42,248.08,19.80117665,105878,1298453.66,64211137.29,935013.52,8.831046299,60813224039,453456.2646,10246396.13,,,
10/13/15,286,42,249.58,25.32149388,133757,1205071.065,58391235,842332.5,6.297483496,60813224039,405087.5964,12046436.79,,,
10/15/15,288,42,254.73,29.32881596,157228,1171568.026,55011440.57,1045411.92,6.64901875,60883825480,493327.8751,18384897.43,,,
10/17/15,290,42,269.07,28.3979313,139308,1343100.069,61132295.43,888738.21,6.379663838,60883825480,396478.2309,25643112.13,,,
10/19/15,292,43,264.16,26.90024528,136583,1409322.609,68504744.29,1103132.16,8.076643213,60883825480,502407.5292,16433851.55,,,
10/21/15,294,43,269.1,30.92973723,161031,1370186.954,69618705,983560.5,6.107895374,60883825480,438849.9502,20533408,,,
10/23/15,296,43,277.43,28.1587973,146222,1262511.009,70131648.29,1075873.54,7.357808948,60883825480,466088.9126,25322556.83,,,
10/25/15,298,44,295.01,24.19684513,128209,1273225.026,71096991.29,1150243.99,8.971632179,60883825480,469115.464,15134081.82,,,
10/27/15,300,44,294.73,30.03937533,141609,1266950.218,73422132.29,1173025.4,8.283551187,60883825480,478195.1182,23638781.23,,,
10/29/15,302,44,310.36,33.48909435,165622,1369369.712,80159742.86,1158573.88,6.995289756,62253982450,458010.0135,37507904.68,,,
10/31/15,304,44,310.92,28.36131688,155292,1651933.671,104581685.3,1190201.76,7.664282513,62253982450,470388.6625,55263289.91,,,
11/2/15,306,45,340.69,30.92341672,159656,1765729.252,113193445.1,1245221.95,7.79940591,62253982450,448726.0267,25642526.91,,,
11/4/15,308,45,437.05,46.51890714,211121,1971380.642,140539488.6,1713673.05,8.11701844,62253982450,479672.6492,171565483.3,,,
11/6/15,310,45,388.38,32.5182418,165214,3503323.65,184145552,1342629.66,8.126609488,62253982450,423968.7287,144544320.1,,,
11/8/15,312,46,381.51,24.18116382,134785,3712777.604,203391981.6,1344441.24,9.974709649,62253982450,433252.7154,41397271.71,,,
11/10/15,314,46,353.58,27.36790426,154030,3680296.052,189627681.7,1273595.16,8.268487697,62253982450,442536.7022,49017974.28,,,
11/12/15,316,46,331.6,25.54702522,154219,2374395.225,151280150.9,1218630,7.901944637,65848255180,477906.8399,92221766.36,,,
11/14/15,318,46,331.9,25.03323565,156065,2469363.982,142326669.4,1269517.5,8.134543299,65848255180,497546.847,35918626.09,,,
11/16/15,320,47,329.32,25.8693141,150942,2520565.308,132508785.3,1457241,9.654310927,65848255180,576106.8755,34851429.84,,,
11/18/15,322,47,334.46,28.65607622,168587,2228274.122,118899666.9,1179974.88,6.999204446,65848255180,458266.8327,32793891.71,,,
11/20/15,324,47,320.62,25.68798169,155128,1971512.703,112861878,1282480,8.267237378,65848255180,520460.1886,28290931.15,,,
11/22/15,326,48,322.33,22.28715044,126564,1756353.246,108549799.1,1409226.76,11.13449923,65848255180,569560.2064,14198539.91,,,
11/24/15,328,48,321.1,24.94506527,150056,1468911.805,93552321,1227886.4,8.182854401,72722780643,549490.4932,13615387.41,,,
11/26/15,330,48,348,29.18544934,164730,1360072.883,83107930.71,1419492,8.617082499,72722780643,585641.1835,25111070.3,,,
11/28/15,332,48,353.88,28.0049699,171602,1428496.994,97031066,1301570.64,7.584822088,72722780643,527800.079,40156994.3,,,
11/30/15,334,49,372.53,32.24050832,172183,1564591.507,100865682.6,1408908.46,8.182622326,72722780643,542260.3551,23486321.7,,,
12/2/15,336,49,360.98,31.42432556,177277,1802074.407,117416464.1,1337791.88,7.546336411,72722780643,531415.148,44265192.67,,,
12/4/15,338,49,360.88,27.03445429,160944,1874840.418,118417383.7,1326955.76,8.244829009,72722780643,527800.079,32249807.7,,,
12/6/15,340,50,390.04,30.07728753,179777,2467249.903,136822231.4,1688873.2,9.394267342,72722780643,621791.8738,40058592.29,,,
12/8/15,342,50,394.99,32.11371119,192097,3010195.353,145622404.4,1582724.93,8.2391965,79102380900,625219.9086,40437811.3,,,
12/10/15,344,50,415.64,35.30416521,211452,3297098,153384382.6,2051183.4,9.700468191,79102380900,770711.3338,67053317.64,,,
12/12/15,346,50,426.06,41.97835617,211456,3227422.699,162276961.9,1796268.96,8.494764679,79102380900,656677.514,76154164.29,,,
12/14/15,348,51,445.6,39.48664553,221499,3218236.151,158378860.1,1978018.4,8.93014596,79102380900,692067.3202,39287495.89,,,
12/16/15,350,51,454.43,39.1447328,222531,3547456.458,160222051,1926328.77,8.656451326,79102380900,660609.7147,55276209.29,,,
12/18/15,352,51,458.95,37.92492881,214387,3789426.673,159208122.3,1852781.15,8.642227141,79102380900,629152.1093,30852734.19,,,
12/20/15,354,52,434.98,32.57857501,191441,3693603.988,159813179.6,1851709.86,9.672483219,93448670796,785065.6071,29418082.56,,,
12/22/15,356,52,435.98,38.26775215,223130,3683567.458,150990812.6,1553396.74,6.961846188,93448670796,654995.5657,52315624.45,,,
12/24/15,358,52,453.95,40.27402729,227189,3776442.128,150818185.3,1709121.75,7.522907139,93448670796,692158.4347,28293611.22,,,
12/26/15,360,52,417.99,28.83614603,170904,3883910.343,146088248.7,1955357.22,11.44126071,93448670796,864036.7037,19787454.91,,,
12/28/15,362,53,423.98,30.14051256,166837,3182836.367,128736288.7,1719238.9,10.30490179,93448670796,747902.7381,31955095.32,,,
12/30/15,364,53,428,31.69411709,181836,2429937.565,105051849.1,1864368,10.2530192,93448670796,803647.0416,30691408.03,,,
1/1/16,1,1,432.33,19.7356877,123623,1710624.613,84518002.14,1467328.02,11.86937722,1.04E+11,697129.1664,28540927.02,,,
1/3/16,3,2,428.13,23.84912157,141064,1396709.407,69383123.14,1604631.24,11.37520019,1.04E+11,769424.0429,15069490.92,,,
1/5/16,5,2,431.9,33.25645748,187012,1088093.35,58662985.86,1774245.2,9.487333433,1.04E+11,841718.9194,21949458.69,,,
1/7/16,7,2,453.71,34.09833151,177873,941108.8063,59718052,1648782.14,9.269434597,1.04E+11,743604.4442,19156844.98,,,
1/9/16,9,2,450.15,29.65980991,178374,1061179.663,80662585.86,1802400.6,10.10461502,1.04E+11,821063.2404,41191540.31,,,
1/11/16,11,3,447.11,33.93862178,179771,1082225.29,83932278.43,1914972.13,10.65228613,1.04E+11,877866.3577,20063783.12,,,
1/13/16,13,3,429.57,34.14797822,191628,1125947.805,87205155,1657710.63,8.650670205,1.13E+11,862135.5394,20987190.76,,,
1/15/16,15,3,391.62,35.56461585,185105,1095637.985,79655179.14,1217938.2,6.579715297,1.13E+11,693089.3552,19112138.8,,,
1/17/16,17,4,385.45,34.12662086,192731,1263882.189,91703602.14,1352544.05,7.017781519,1.13E+11,783247.3201,71683286.48,,,
1/19/16,19,4,378.66,40.1235823,205735,3107377.991,82776480.29,1425654.9,6.929569106,1.13E+11,839596.0482,25780217.13,,,
1/21/16,21,4,408,44.97159781,210240,4975685.376,85450667.86,1384752,6.58652968,1.13E+11,755072.9561,78165567.75,,,
1/23/16,23,4,388.5,41.96522497,200913,6022933.91,85064139.57,1754466,8.732466291,1.13E+11,1008642.232,59059297.6,,,
1/25/16,25,5,387.09,44.57485172,210592,13996164.9,91615800.14,1691196.21,8.030676426,1.13E+11,974832.9956,26166918.65,,,
1/27/16,27,5,394.45,47.63990486,226385,19403164.2,104436840,1537171.65,6.790077302,1.20E+11,918901.0182,23253230.33,,,
1/29/16,29,5,377.26,45.3790109,222622,21158969.32,111294767.7,1620331.7,7.278398811,1.20E+11,1014371.254,30483418.71,,,
1/31/16,31,6,376.86,31.51669344,168625,12460266.25,126324115.3,1698131.16,10.07045907,1.20E+11,1068073.261,14343796.75,,,
2/2/16,33,6,373.48,57.71349212,231998,5726798.81,115281097.3,1552556.36,6.692110966,1.20E+11,978569.9154,28865406.81,,,
2/4/16,35,6,385.06,41.25773034,201065,3305629.503,110553265.4,1796689.96,8.935866312,1.20E+11,1103874.6,23767287.74,,,
2/6/16,37,6,373.04,42.22773725,232752,2594176.524,108031543.9,1796933.68,7.720379116,1.20E+11,1139675.938,24231098.31,,,
